2022-03-07 21:43:45.530893
-------------------------------------------------------
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
1: [65, 83, 201, 258, 318, 319, 324, 346, 425, 471, 509, 517, 533, 543, 559, 572, 640, 700, 723, 740, 790, 798, 846, 948, 995]
